id,price,moonRank,💎 score (%),storeURL,accessories,division,extra,eyes,hair,mouth,outfit,skin
3131,0.72,4154,57.2,https://magiceden.io/item-details/AnZy7JDSDyS9m1QKZNP2yi3mgv9MGQbTg4ZRsTLUNiY5,green neon bars,industrial,none,neon blue,short purple fade,default,rider,crimson
3133,20,74,0,https://solanart.io/search/?token=5zyQ4UoAuxZnGam7wRke6emNHLvXZFuFsBWa2vLQ5sbq,kunai,dregs,double black katana,night vision,short red and black,cyber vampire,knight,toxic
3134,1.1,3907,55.63,https://solanart.io/search/?token=H2Eaqeh5D3qrCn1RCZsBDNuJumnMTGDiewpVFAkEJddJ,studs,night,none,neon red,white slicked back,radioactive mask,saiba t shirt,default
3139,0.89,3359,62.66,https://magiceden.io/item-details/9wuYpgptmecUXaYsB1YiSuvnG2NZihW2KcrtcgoJ9LL1,kunai,portside,none,neon green,black bob,default,robo arms,cyan
3142,3,850,64.15,https://magiceden.io/item-details/2xPP8tyx2HVZYEu73wE7e1zPPAwfYnCjgxx5fWf9f6pZ,none,night,neon katana,night vision,mohawk,shuriken mask,paladin,implants
3149,1,624,86.18,https://solanart.io/search/?token=FRNnSe1GaWTsTSwPK7cwcPrsH9owVW6bAHWNcnDFbgSt,red neon bars,industrial,black katana,saiba x,red slicked back,fearmonger mask,paladin,default
3151,2,3349,51.65,https://solanart.io/search/?token=BmKz7w8P1Fu8mLgr4B98mwBKh7vpDUAhvxbK7CfXELqT,ball earings,industrial,none,neon green,middle part yellow,smoking,saiba t shirt,default
3152,2,3663,48.82,https://solanart.io/search/?token=Ayu78PRNA7st2hXRJ1v3AEECSkSAC7me6AxLyhzzmihp,studs,dregs,none,black,middle part yellow,side grin,saiba t shirt,primal
3155,3,4365,32.5,https://solanart.io/search/?token=4qy5Hmgi6aag6JFd4N2wgmnk7HMFH7i7B8EMpzp4zNFF,none,dregs,none,black,short purple and black,smoking,punk,default
3156,2,2003,63.77,https://solanart.io/search/?token=3nBGDQ5UAG4wZUTBxfHUb9evVZiRTgJB3NdhpfmBLYjH,none,portside,none,robotic,black top knot,lollipop,saiba t shirt,purple tattoos
3160,0.5,3549,64.85,https://magiceden.io/item-details/6TLek8ZYmTbfvJHsML8v7s6weAXAykQPGC9f6FCYDn4c,blue neon bars,industrial,none,neon red,black top knot,cyber fangs,punk,crimson
3168,2.04,830,73.93,https://solanart.io/search/?token=5gbijh8ye2b7kt96AUaqaCbB2GC77CczSoHvsdsxNVdq,red neon bars,dregs,black katana,neon red,short white,cyber vampire,guardian,purple tattoos
3172,1.1,641,85.03,https://magiceden.io/item-details/4C5Arx2yQe2wkNKEYizQL5hQhjdet3LQzUZicvRFCEVP,none,industrial,black katana,emerald green,short red and black,zomie mask,inquisitor,primal
3173,2.8,1501,60.29,https://solanart.io/search/?token=AWsuFgcHF7Cpais2i7F15WCG77Q82CiRVK36yNjSqmvv,none,portside,none,implant,short firey red,lollipop,assassin,default
3174,1.95,2249,62.05,https://solanart.io/search/?token=DtQv2kaDN1hsQtjTFnthe8tWcVABYBQnjAmEv8X6y3hH,studs,portside,neon katana,neon red,blue spikey short,oni mask,saiba hoodie,implants
3181,1,3596,59.43,https://magiceden.io/item-details/DivE23DRvRbXBGrohh3L1YbpQBynT5sBSk51niFKBhd3,blue neon bars,dregs,black katana,neon blue,short white fade,default,inquisitor,default
3183,0.5,3129,68.63,https://solanart.io/search/?token=97BTihRFzxLooPoBoDTBG4iHHePs44zbe3Rc5MQroVLm,studs,industrial,black katana,neon blue,short purple fade,cyber fangs,punk,cyan
3185,1.5,658,80.88,https://magiceden.io/item-details/35VrLL2pVU7Ga2m93eMdui6nsqCv6u1K8vzhZ6qVMD4H,kunai,dregs,coil swords,neon red,short white fade,lollipop,guardian,default
3186,2,1951,64.24,https://solanart.io/search/?token=APYnanPmVucNr2FaiqCr4dUyuePU4NecfXTGTeiG1VoZ,blue neon bars,industrial,black katana,black,short firey red,radioactive mask,adventure,crimson
3187,0.77,3871,59.25,https://solanart.io/search/?token=FRDkXgm7ow1V9Jq8oTgNiMxjjQW5ZPTj65vCE2ZaV6ru,none,night,black katana,neon red,red slicked back,side grin,tech jacket,cyan
3189,1.35,4307,49.52,https://magiceden.io/item-details/Dm1UG9NVCrMUo1HmGSKFqtge2eU1oxvi8kiDKbhH16uK,none,dregs,black katana,black,middle part black and white,cyber fangs,rider,default
3190,1,2051,73.33,https://solanart.io/search/?token=CxEEeCmzfAimzmvEssCGERqV8rRpq6J4j2QZbwxswLbR,studs,industrial,black katana,goggles,short black and grey,default,robo arms,gunmetal
3194,7.5,79,26.09,https://magiceden.io/item-details/DT4djq2GKH4d52DF9rf5PuFxMctHMJGPd6treAQzqsBh,kunai,industrial,none,robotic,middle part yellow,fearmonger mask,paladin,purple tattoos
3207,0.7,3208,65.92,https://solanart.io/search/?token=pe7JkvD1WYJaCR4wE5dkdAsJzNHUBJupcxRpwYb4rtM,red neon bars,night,neon katana,neon green,middle part black and white,lollipop,robo arms,default
3219,0.75,1414,81.57,https://magiceden.io/item-details/EUdp2MzPm42h1QcpChzJ7G4WYDEnpivHeB9ZKnnpDEUZ,studs,night,none,emerald green,spikey red,radioactive mask,amplifier,cyan
3221,1,3737,58.16,https://solanart.io/search/?token=C4edQkgzKzhesU9fEMZV6bVcud7cb3mhmnvjzkVfRg6c,blue neon bars,dregs,none,black,short purple fade,cyber fangs,tech jacket,crimson
3224,0.88,4306,54.23,https://solanart.io/search/?token=CNQkrfUsKmkM6YyqkGVcUJ6rNd4FYF5Fgd3SDd6EmAvG,none,portside,none,neon green,mohawk,smoking,tech jacket,default
3236,1,2091,72.97,https://magiceden.io/item-details/ERjdbpfR95caAFG52ZS3pSXfLHZNnMMpNMwSRp8Cetek,none,dregs,neon katana,neon blue green,middle part black and white,cyber fangs,paladin,gunmetal
3237,1.111,2669,66.66,https://magiceden.io/item-details/5juBDJbAskHvDGvm7FooFGynRhPq3m4BPNERSsNS8HAn,blue neon bars,industrial,none,goggles,middle part yellow,default,bruiser,default
3247,1.7,3327,54.85,https://solanart.io/search/?token=2TrmpfVmUdSnM8Lb2anombRvxFs8QicUVbXPTiP1PrMg,blue neon bars,industrial,none,neon red,black long,fearmonger mask,saiba t shirt,gunmetal
3253,0.78,3983,58.14,https://solanart.io/search/?token=2rvrn7jD1sAB5Maes2UWVnXRwN9x3jh8fhTVJxkQTbpo,green neon bars,night,none,neon blue,spikey red,cyber fangs,tech jacket,default
3267,0.5,3693,63.55,https://magiceden.io/item-details/4sEwUqE7SAxUhRcEa8ok3TVvTSAQPyc4QV6kpH6JKnSF,none,dregs,none,goggles,mohawk,default,paladin,default
3307,1.16,3175,61.62,https://magiceden.io/item-details/D29CJ9H21YdFgWH4sM8Sj1szYGyHyMf7ccSm7sjqBoHp,none,night,none,black,black top knot,radioactive mask,saiba hoodie,striker
3317,4.6,3876,20.9,https://solanart.io/search/?token=EHbx3LuukaJJN5DRgPtryoUZEug7iGZ5x5ZvDfH8r91a,studs,portside,black katana,black,middle part yellow,default,saiba hoodie,crimson
3320,4,374,58.43,https://solanart.io/search/?token=D5psWmkXTFfNWnUzNERXquFZi8M2ywBzyLw5MAK4to43,kunai,portside,neon katana,implant,black top knot,lollipop,guardian,cyan
3321,0.98,1837,75.46,https://solanart.io/search/?token=GUkznEkHPpqARQo9KUyCsjyLGzUEznXopTS7isAt6Lht,studs,night,black katana,neon green,middle part black and white,viper mask,tech jacket,gunmetal
3324,3,3724,38.27,https://magiceden.io/item-details/AFkbwhbKn7871xT7AnGMAW9nwvfirBGGosxBBJ6fFU1W,none,night,neon katana,emerald green,short white,default,tech jacket,cyan
3325,0.9,3879,57.88,https://magiceden.io/item-details/GTTVJwNdR6BkTBTrL5qR3gDbwkcXBvep5CNBCSAQfU6D,none,dregs,black katana,neon red,short purple fade,smoking,saiba t shirt,crimson
3329,5,87,51.02,https://solanart.io/search/?token=BdatUREvaogb3NW9NirhNVAketSdyqZbmoSQgofjdv1j,red neon bars,night,double black katana,candy,red slicked back,thugbirdz mask,punk,scars
3330,6,1135,31.58,https://solanart.io/search/?token=FYzD66B19FKvKhtm6WCVP2ZXHehECM2qpBuUumzHX4E4,none,night,neon katana,saiba x,mohawk,fearmonger mask,amplifier,crimson
3332,2.5,917,68.54,https://solanart.io/search/?token=F8ajujD59oD7uWYuBY7H5WJsfADc52UcDZu1uPjLGoZD,none,dregs,neon katana,neon green,short red and black,akuma mask,brawler,implants
3334,5,1962,34.14,https://solanart.io/search/?token=kR2W2Bx42GPZPYphDNVWPr8vo44B3JDK7Zk8fdQyvx1,kunai,dregs,none,neon green,short purple and black,shuriken mask,bruiser,default
3343,1,2330,70.82,https://solanart.io/search/?token=A8WFXuLtTAtCysrZZTk42pKZQQR7x9cBTYrvLsz2BVyN,green neon bars,night,none,candy,red slicked back,default,punk,striker
3345,1,3887,56.81,https://solanart.io/search/?token=5FW8noneU3RHtYQqnikMGuAkND2DZn1iygUZ136TMnM5,none,portside,none,neon green,short firey red,fearmonger mask,punk,scars
3347,5,1294,40.15,https://magiceden.io/item-details/9ZVakxtx2Agk13AHCRgv3vNuPkDLtHzoefoeR9bieYjm,none,portside,neon katana,black,short purple fade,jungle cat mask,saiba hoodie,toxic
3350,0.33,1888,81.5,https://magiceden.io/item-details/6HNpQCYnv2vhdzMvE8yGa9gGcm3baBmQdm8xDi7RiZKg,red neon bars,portside,none,night vision,short firey red,cyber fangs,saiba hoodie,crimson
3354,1,3838,57.25,https://magiceden.io/item-details/HuFUPRGejCVNkEVSCfYvcsrdv62Hg9wrf5RcAZKnAQpp,none,portside,none,neon green,middle part black and white,cyber fangs,tech jacket,primal
3356,2.2,2579,56.58,https://solanart.io/search/?token=2pXoGVU1DFvgCunNMLnBW8pbZ9Af9aMVvR2anMqb7ANp,green neon bars,dregs,none,black,white slicked back,lollipop,rider,hemi
3357,0.5,4349,57.65,https://solanart.io/search/?token=957QiD2yE2wkHxbjYqNNEcWncGwDtnFaZEdNq4LprFPN,none,industrial,black katana,black,red slicked back,default,rider,scars
3358,1.95,1021,73.11,https://solanart.io/search/?token=2DkaVDpot7Rsr3imk9jbuPtrsbqK1nxf2aAfrZp6U7WZ,red neon bars,dregs,black katana,implant,white slicked back,cyber vampire,robo arms,scars
3362,1,4071,55.15,https://solanart.io/search/?token=7YfN5ZshjQa3BNDPgabX1fvSWTG7VfmUetsqwTzZbV6V,none,dregs,none,black,short white fade,radioactive mask,rider,crimson
3366,1,4399,52.2,https://solanart.io/search/?token=DERvsb2woCmNJfBKvp6q27ztV6Fn1kWTpFiSULq75ERU,none,industrial,none,neon red,short white fade,default,punk,cyan
3379,15,3709,0,https://solanart.io/search/?token=C3JrpdmeHfN7LE8Cy42KL3dndJQEemPmBXn6f2Hc3N7c,none,night,black katana,sapphire blue,middle part yellow,default,knight,default
3382,1.88,4274,44.52,https://solanart.io/search/?token=DYUFYNHTfkS3qHJhb8nbcVuM77V5NG6QiJdxnGeiC3ut,none,dregs,neon katana,neon green,short white,default,saiba hoodie,cyan
3390,9.9,2832,0,https://solanart.io/search/?token=99dcRk94J5pfoEdifRW7pW6TaWPtzE8VPpQzmqFefcNs,green neon bars,dregs,none,candy,blue top knot,cyber vampire,saiba t shirt,crimson
3393,6,199,40.01,https://solanart.io/search/?token=EwR8ccuyoywjZBLQyv9XxZxGWEGr8gVT214obuRPSVAT,red neon bars,portside,charge swords,neon blue,spikey red,side grin,inquisitor,implants
3394,1.5,633,81.1,https://solanart.io/search/?token=BPdhAm5wpD4VB4rP2EyyXE8LL6iy9VS8RGGr3Tj8Rtw8,red neon bars,industrial,none,black,spikey red,lollipop,assassin,booster
3396,0.2,3933,64.39,https://solanart.io/search/?token=AgUTBrJo6eyiGEimWF1xARroNxzoTQUEHJB6UUt1aY6L,none,portside,none,black,short blue,shuriken mask,tech jacket,crimson
3398,0.8,1855,77.1,https://solanart.io/search/?token=B9Br9MXdwGcBEQpenqPvHqw2iimzLuHVTUzEKuHQ448b,blue neon bars,industrial,neon katana,black and yellow,short purple and black,cyber fangs,adventure,default
3399,2.99,1903,54.77,https://solanart.io/search/?token=8uCkiUMdp24xT6e129QSNw2rNa9ECZ4JxSdsTWmBoTsh,studs,night,neon katana,goggles,mohawk,default,brawler,scars
3401,0.2,3548,67.86,https://solanart.io/search/?token=4W78DGdknwawoVuz7dnXQdA7gERMqznWrpAjWcYxcAfz,blue neon bars,night,none,neon red,blue spikey short,lollipop,punk,crimson
3409,5,940,43.34,https://magiceden.io/item-details/Eiet1H8yq2eYnCGsj1VMiFtggMTTByEga1aWTQrWt8jE,none,night,double neon katanas,rage,white slicked back,cyber vampire,saiba t shirt,gunmetal
3410,5,1894,34.75,https://solanart.io/search/?token=56EXN5ANzvYpSPGDa5y33wUPr9w37kT7JBa1ydfPzVkL,blue neon bars,dregs,none,gold diamond,short black and grey,default,knight,default
3413,1,2069,73.17,https://solanart.io/search/?token=AVm3vTEgMiNEwya9kk8UtDNvsoUyApQ8VkyC3wc8AjZx,ball earings,portside,black katana,black,white slicked back,oni mask,punk,default
3415,1,1103,81.87,https://magiceden.io/item-details/3Q6TVUDTmqi8D5w2APSTnob4MGkHWDcz9arbGqmAR2Xp,none,portside,none,night vision,short red and black,shuriken mask,amplifier,primal
3417,2,924,73.48,https://solanart.io/search/?token=HuiwzWtkou4wERco7JXbLUXF5mRAGwF5cvt6YiFTg897,red neon bars,portside,neon katana,black,middle part yellow,shuriken mask,robo arms,booster
3423,1,819,84.43,https://magiceden.io/item-details/BcDTZrmr4BKeiZFvdY5AHJmt6njyrG97mCsfQC6KXwf9,blue neon bars,night,black katana,neon blue green,black bob,lollipop,guardian,scars
3427,5,1308,40.02,https://solanart.io/search/?token=FqbtJxZL3XQJSGDqKW6g6Zw3gabqaJZe7r2HLQLWkMfL,none,dregs,double black katana,augmented shades,short purple fade,lollipop,punk,crimson
3436,40,119,0,https://solanart.io/search/?token=7sA8Qk4VWe6oaXBXoydrnjivQMf9MQTxokG6sL37hSDT,ball earings,portside,emerald blade,neon red,short firey red,side grin,saiba hoodie,booster
3439,3,2336,50.77,https://solanart.io/search/?token=269yhvM8b6Bqu5h4Zmo9K8krP6Cw9HvP8Ras7PoyvdUk,ball earings,dregs,black katana,neon blue,short purple fade,smoking,punk,default
3450,1,446,87.78,https://magiceden.io/item-details/C8remsydZ6gX7RqGBCM1Nbu25qaMWmg6rEVPXtP31PpN,ball earings,portside,none,night vision,mohawk,cyber vampire,rider,hemi
3451,500,3974,0,https://solanart.io/search/?token=FXEWxmDk7EGrTYmYbHjyuSAnjdMEozwd6LgEe3Z58atP,blue neon bars,night,none,sapphire blue,short white,default,saiba hoodie,default
3457,2,2782,56.75,https://solanart.io/search/?token=Bw2e4a8hmX5YehD69ogwETmsZdkrvEDxTbxm5Mzwwt6,green neon bars,dregs,black katana,sapphire blue,white slicked back,default,rider,crimson
3461,0.4,3562,65.73,https://solanart.io/search/?token=4PoQcoFNVvESeNhpMijYpRYJrbarFoEmR582LrN88FHM,blue neon bars,industrial,black katana,neon green,short red and black,cyber fangs,rider,default
3462,0.4,3420,67.01,https://solanart.io/search/?token=HJLUHV2cm7zYUosF2sqGpQtSvQqgjw8LY8Z1AY8r5bhM,none,night,neon katana,neon green,black long,cyber vampire,robo arms,cyan
3463,0.49,2309,76.11,https://solanart.io/search/?token=DsKFVL4uSJhf6o2WzQCiFTh54FR59D4tEH2CHrbop1s4,blue neon bars,dregs,neon katana,neon blue,blue top knot,side grin,knight,gunmetal
3464,25,32,0,https://solanart.io/search/?token=4pnYTYCwMqEkiFzb2VN3ttiM939hPNmrDmWwbFwZyoe7,blue neon bars,portside,charge swords,neon blue,short purple and black,zomie mask,inquisitor,green tattoos
3465,2.5,3763,42.92,https://solanart.io/search/?token=B3WnMraiMGb5a4XGpB8hxZgb5ThRYKLExRiuek3ZRN6n,kunai,dregs,none,neon green,middle part black,side grin,punk,default
3466,9.95,690,0,https://solanart.io/search/?token=4s4LbxjUKkVMpqFDtRnQHesWrDtJfxptftGZdvmAUjMN,red neon bars,industrial,none,neon blue,blue top knot,assassin mask,saiba t shirt,striker
3469,0.7,3061,67.24,https://magiceden.io/item-details/5NuuPSEyF6uPCktXwUmfz4oRD21siGgxN4u6HZ7j8eVG,studs,industrial,black katana,neon red,middle part yellow,side grin,amplifier,default
3470,0.55,676,90.21,https://magiceden.io/item-details/GzZ6Npu49aEudxo28EdqXJQsS1EhbkgUtHKT8TazidJ9,ball earings,dregs,black katana,black,mohawk,lollipop,paladin,primal
3472,0.8,2837,68.26,https://solanart.io/search/?token=7tLis15KF47QH2AEZR7uH1KM3sJsRUti7gCrohxQRfcZ,blue neon bars,night,neon katana,black,red slicked back,oni mask,saiba t shirt,cyan
3473,1.5,1118,76.73,https://solanart.io/search/?token=8gqbRCmiakQZaRwS4ALmWD3vPUuanEs1E7mPrLDgFps3,kunai,industrial,coil swords,neon red,mohawk,default,inquisitor,scars
3474,0.95,2449,70.25,https://solanart.io/search/?token=8FYHrkGCS932uQSdZJngCCHkztXZ4BypMkkucbY9hRrq,blue neon bars,industrial,none,night vision,red slicked back,side grin,rider,cyan
3475,2,93,80.96,https://magiceden.io/item-details/BnxiJRrmuWGWhcFPbGwKSqz2Lx6FbSW8Mds3ygAd2c9Y,green neon bars,night,double black katana,emerald green,short white,fearmonger mask,inquisitor,toxic
3477,0.4,3952,62.22,https://solanart.io/search/?token=C3bTy1cpYrtDWcHpgJYNx2RQ3nnL4i3GzxBEK9mPQ1Cu,none,dregs,none,neon red,black top knot,lollipop,tech jacket,green tattoos
3483,5,2524,29.08,https://solanart.io/search/?token=9zBvbgoTXmbT7BtohYimQcP6Z1nHU7LHYFe6VbWyutpT,none,night,none,neon blue green,blue spikey short,viper mask,saiba hoodie,crimson
3486,9,307,9.04,https://solanart.io/search/?token=8xABj2Cs7Nj2PBkFGKcbNp9GYpM2GYfmnw4eJojkCYwF,kunai,dregs,black katana,neon green,middle part black and white,shuriken mask,rider,ambernetic
3495,0.7,1609,80.31,https://solanart.io/search/?token=6XrFyLZta9vgjX71oRoSAL4hGgmQgu6L4T6jrAVvv2pZ,none,dregs,coil swords,neon green,short white fade,zomie mask,rider,cyan
3496,51,3025,0,https://solanart.io/search/?token=7mYW73yLYvJx9quNygXWiFbqhiLwhc9rvpt9PG2gZbD4,none,portside,neon katana,neon blue,blue top knot,default,knight,booster
3505,1.24,2545,66.49,https://solanart.io/search/?token=9UJfLexFAwYgeJtJ8ms9mzzjiTFx9hfGYeyVMF5ZzJDE,red neon bars,dregs,none,neon blue,black long,default,adventure,hemi
3512,1,4352,52.62,https://solanart.io/search/?token=EB39o9BLPP1MtMn2WYFs7bVnSYKS9uHHLMrMurrxx8Em,blue neon bars,dregs,none,neon blue,middle part black and white,default,saiba hoodie,default
3514,10,45,1.39,https://magiceden.io/item-details/5imT86EnMy5VHeWVaBti2LLPf2RYms8q7jzmK6tcivN,red neon bars,portside,neon katana,night vision,short purple and black,shuriken mask,saiba hoodie,bionic
3516,1,3516,60.15,https://solanart.io/search/?token=8Td9tu1bB6ca1Wm6Cr5F5ks2eKGcrd5VFidUYGxuTCSM,none,dregs,none,neon blue,middle part yellow,oni mask,robo arms,gunmetal
3522,10,2110,0,https://solanart.io/search/?token=FfXL7cZwXAuVheRYVkCw6B71pDbQDBhnzt7NMpjHuEh8,none,night,none,augmented shades,blue spikey short,fearmonger mask,adventure,gunmetal
3525,1,3762,57.93,https://solanart.io/search/?token=BcsUxzmTvcESaBaf1TpB2mHkqzZUebzVUwaE5pynEZFJ,red neon bars,portside,none,neon red,blue spikey short,lollipop,saiba t shirt,implants
3531,1.29,501,84.39,https://solanart.io/search/?token=BCF2fWXACLZLbXvaNuSSQnsGG7ZBCoyErkrrbSZZ78wD,green neon bars,night,none,black and yellow,short blue,cyber fangs,knight,hemi
3535,2,2572,58.64,https://solanart.io/search/?token=GK6Quoid8TWMpH4vfDae4Ya6jiV6q3RjxBtGMD5n3J6C,green neon bars,industrial,none,black,blue top knot,lollipop,rider,hemi
3549,15,1568,0,https://solanart.io/search/?token=9184MLnWVe6HoK8KmodCrR7jY9mToZh28F5bM6Qx1H8h,none,dregs,none,gold diamond,short black and grey,side grin,knight,gunmetal
3550,24,1019,0,https://solanart.io/search/?token=2wZyowwmheFzxs7hLd1EqEePF33rHyo8wsazB8zr6EhJ,red neon bars,industrial,double neon katanas,neon blue,short red and black,smoking,punk,implants
3551,6,2621,18.2,https://solanart.io/search/?token=48vJpRYLdavH64KF4KUb7HrNJPhszCEsL141b15tFqPU,none,industrial,double black katana,neon blue green,spikey red,default,tech jacket,crimson
3552,3,3666,38.8,https://solanart.io/search/?token=HCqZasj38dsPxdJqhCg8NoHeqY52P72DStMtbFwgeoRt,none,dregs,black katana,candy,short firey red,default,brawler,default
3553,3,3794,37.64,https://solanart.io/search/?token=9FWCmvXvRP7CK8FZ4uEeNVF5bUkaBUYchwvZmfUimriG,none,portside,neon katana,neon blue green,short blue,default,tech jacket,gunmetal
3555,21,1215,0,https://solanart.io/search/?token=CsayUpJxa4Qf499EaPVKmpSWH3tXBNb7nmf1Ev1hiKft,red neon bars,industrial,neon katana,neon blue,middle part black and white,lollipop,bruiser,primal
3557,3,3553,39.81,https://solanart.io/search/?token=BnYqmwX7sDEZoxPnaBVQDiU3K9abE8W8J3oi7X46SCey,none,industrial,none,black,middle part black and white,smoking,paladin,crimson
3562,1,3839,57.24,https://magiceden.io/item-details/ELVmaqb9MeKKtGpdBXZJVi66cT6s6GDa8FRc58cYkzNN,none,industrial,neon katana,neon red,middle part yellow,default,inquisitor,implants
3574,0.2,3454,68.7,https://solanart.io/search/?token=GvWBhcoHvMoXGDxomUGUxGTqUJhQyVnJLs9gM3QmfpXu,studs,dregs,none,black,white slicked back,cyber vampire,robo arms,crimson
3579,444,240,0,https://solanart.io/search/?token=B2qt5DzAwLm9DSspTRTFw4AQjx5ZdQp8kyBNMuG9gkcx,studs,night,double black katana,saiba x,spikey red,cyber fangs,paladin,scars
3597,45,178,0,https://solanart.io/search/?token=B6JiB4ayeABFVMbg9uY1JfvsLTM4qiRHkzeqKfviWEs1,green neon bars,industrial,none,night vision,blue top knot,cyber fangs,assassin,toxic
3600,15,3572,0,https://solanart.io/search/?token=4MPsMuLkqdjf15monWDq8i9Do1CSZhWVPyZUJ6Aqk69G,none,portside,none,neon red,black long,side grin,bruiser,crimson
3615,0.55,505,91.75,https://magiceden.io/item-details/5aaCdRzsRpVvQye5TsVMDgigc4taHVdf7za7SKccV6UR,studs,night,double black katana,emerald green,middle part black and white,side grin,inquisitor,implants
3616,2.5,2532,54,https://solanart.io/search/?token=Fgf84Ahbc3V7yvWDnfkq1vtBEEp9JZtnxdqzriQBMMKP,red neon bars,night,neon katana,black,short blue,cyber vampire,adventure,cyan
3621,3,3147,43.47,https://solanart.io/search/?token=BDg1hi1fh6ntRRgKpdnBXMqYtLDV9WeSgGrp5eJFrnWJ,studs,night,black katana,black and yellow,short blue,default,punk,default
3630,0.99,4067,55.29,https://solanart.io/search/?token=HrdADeZbwHwG9U1jQVCcKZxrQUXKfpwSjjnpnaoBo18f,blue neon bars,dregs,none,sapphire blue,short purple and black,default,rider,default
3632,0.55,4087,59.51,https://magiceden.io/item-details/A7GZp2A7RGdFKz3nD4haBLCr3Zpv236bVWSMCkgCCfbk,none,industrial,black katana,neon blue,short white fade,side grin,saiba t shirt,implants
3644,9,2205,0,https://solanart.io/search/?token=HT6gkCHgWFB43MbCPm6yMUqkoVSgcHhDSULFxZT5gv4F,none,portside,neon katana,black,short white,radioactive mask,guardian,crimson
3646,3,3256,42.49,https://solanart.io/search/?token=Aehu3jNHnZGfwRkn4nQRhtXzPX7NVamGDukjaeGRNQrT,red neon bars,portside,black katana,neon blue,short white fade,lollipop,saiba t shirt,scars
3647,0.84,3601,60.98,https://magiceden.io/item-details/8upFm6d3kTEJqjoMaQRDxr62dEvAyZtcMKLCkDJGLEZL,red neon bars,dregs,black katana,neon red,black bob,default,rider,gunmetal
3649,435,2927,0,https://solanart.io/search/?token=2XbLSRf7XkeHXt56iuMvDi7ZyYBEpQr7kwS9xRZNdb4o,studs,industrial,neon katana,neon blue,middle part black and white,smoking,brawler,default
3653,1.4,1447,74.77,https://solanart.io/search/?token=DRNkK1NsAZWbuMHPvfMUi7Y2GGyNXDoaZKkURbZu5Mb3,none,industrial,black katana,rage,black long,side grin,amplifier,cyan
3654,1.2,617,84.25,https://solanart.io/search/?token=Enp9S63MULwPQXyVeZVcSSH8P2yS23sBu63ko5iLYfQ3,red neon bars,night,none,black and yellow,red slicked back,smoking,inquisitor,purple tattoos
3656,3.25,1980,51.47,https://solanart.io/search/?token=wVYqYnV9uvJgUpbHAucziiUM3e3XgAF1agtB8Efd8db,green neon bars,portside,neon katana,neon red,red slicked back,side grin,punk,striker
3657,1,2390,70.28,https://solanart.io/search/?token=358skxPjPvyJfbwycCbNtwTGiar3BGzYgFmswYqHvmUR,none,portside,neon katana,neon blue green,black bob,radioactive mask,knight,default
3658,2.22,3637,46.86,https://solanart.io/search/?token=2hkip9WaUNzt8GuHGcWz4mhHGuaTrUF81xNxrrpXynF4,none,dregs,none,black,short black and grey,side grin,punk,hemi
3661,1.09,4032,54.6,https://solanart.io/search/?token=B7YwDc99WCSg6se46SkrApyyPSvX4tkGotjKHbxMtpFn,none,portside,none,neon red,short white,default,guardian,scars
3662,3.6,2086,47.02,https://magiceden.io/item-details/68QZZGJUi2xAcw8XbJyhRiCeZkbY5zvJZAFfQnvsin9k,ball earings,portside,neon katana,neon blue,red slicked back,default,knight,implants
3664,0.75,3689,61.09,https://solanart.io/search/?token=HRerXuxej3uFmzx99S1bAujwT6cEiHfAUh2BZoSgZKU6,red neon bars,portside,neon katana,black,middle part yellow,smoking,saiba t shirt,default
3665,1.5,2550,63.84,https://solanart.io/search/?token=8peQMHTCwEURcRaAE2vCY35cNFD2wEVtyqNXfHnZ46YJ,red neon bars,portside,black katana,neon blue,short purple and black,radioactive mask,saiba t shirt,scars
3679,0.32,3498,67.11,https://solanart.io/search/?token=3sWgJnEQbFAtEG4eZfPmTqouhje4zEBgDfFN5HTeD59X,studs,night,neon katana,black,short black and grey,cyber vampire,saiba t shirt,implants
3680,2.5,749,70.06,https://magiceden.io/item-details/2ELdCVje6emUwWMUb4Yj9vGkCLyn3eAxRtKGA75kSegG,green neon bars,night,black katana,neon green,short purple fade,assassin mask,brawler,default
3681,10000,2719,0,https://solanart.io/search/?token=4qW6pq88gojmh3fAbrDnzHQxTdLGeXocNjvyEE1ycXHK,none,portside,black katana,black,black long,shuriken mask,knight,crimson
3691,1.15,1670,75.27,https://magiceden.io/item-details/VDGyGdybov2hju5hsZhUftZNZ1hmZTtTYQEqTKw5vHL,studs,industrial,neon katana,implant,blue top knot,smoking,saiba t shirt,crimson
3692,1,3451,60.73,https://solanart.io/search/?token=9oBxRxRXNm1HG5dHkvRtDE3tyx2CjKwtZ8grXEBroBfW,blue neon bars,night,none,neon green,black bob,cyber fangs,punk,cyan
3693,0.99,2701,67.58,https://magiceden.io/item-details/GwGNnLDbDCjRieRk8rG5EnbPjTzPsscM1pRvhX1FmrEx,blue neon bars,portside,none,neon green,black top knot,smoking,saiba hoodie,green tattoos
3695,1.05,1162,80.84,https://magiceden.io/item-details/Bbot8TWXsMzq7Sv5yHpo9zjXhgSppyVptUnqohKth8kk,studs,industrial,none,emerald green,short white,smoking,guardian,implants
3696,3,274,69.33,https://magiceden.io/item-details/59k2BSHgbtKhaepDRAroWDmVxk9xDrbfq8XWEmcLDpEJ,red neon bars,portside,neon katana,goggles,white slicked back,side grin,bruiser,striker
